WARNING: iteration count mismatch: baseline=3417, grasp=2769. Showing min(2769).
=== Warp 2, Baseline vs GRASP (2769 iterations) ===

iter | base_idx_cyc |     base_idx_L1 | base_data_cyc |         base_data_L1 | grasp_idx_cyc |    grasp_idx_L1 | grasp_data_cyc |        grasp_data_L1 | speedup
 125 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 126 |       559193 |      [2L] 2xHIT |             0 |                  N/A |        547140 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 127 |       559194 |      [1L] 1xHIT |             0 |                  N/A |        547141 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 128 |       559195 |      [1L] 1xHIT |             0 |                  N/A |        547142 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 129 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 130 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 131 |       559196 |      [3L] 3xHIT |             0 |                  N/A |        547143 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 132 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 133 |       559197 |      [2L] 2xHIT |             0 |                  N/A |        547144 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 134 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 135 |       559198 |      [2L] 2xHIT |        559700 |  [20L] 14xMISS,6xHIT |        547145 |      [2L] 2xHIT |         547190 |  [20L] 14xMISS,6xHIT |   2.31x
 136 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 137 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 138 |       561226 |      [3L] 3xHIT |             0 |                  N/A |        548519 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 139 |       561227 |     [1L] 1xMISS |             0 |                  N/A |        548520 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 140 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 141 |       561228 |      [2L] 2xHIT |             0 |                  N/A |        548521 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 142 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 143 |       561229 | [2L] 1xHIT,1xMISS |             0 |                  N/A |        548522 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 144 |       561230 |      [1L] 1xHIT |             0 |                  N/A |        548523 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 145 |       561231 |      [1L] 1xHIT |             0 |                  N/A |        548524 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 146 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 147 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 148 |       561232 |      [3L] 3xHIT |             0 |                  N/A |        548525 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 149 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 150 |       561233 |      [2L] 2xHIT |             0 |                  N/A |        548526 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 151 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 152 |       561234 |      [2L] 2xHIT |        561743 | [15L] 9xMISS,5xHIT,1xHIT_RES |        548527 |      [2L] 2xHIT |         548578 |         [15L] 15xHIT |  19.04x
 153 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 154 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 155 |       562919 |      [3L] 3xHIT |             0 |                  N/A |        549196 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 156 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 157 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 158 |       562920 | [3L] 2xHIT,1xMISS |             0 |                  N/A |        549197 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 159 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 160 |       562921 |      [2L] 2xHIT |             0 |                  N/A |        549198 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 161 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 162 |       562922 | [2L] 1xHIT,1xMISS |             0 |                  N/A |        549199 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 163 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 164 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 165 |       562923 |      [3L] 3xHIT |             0 |                  N/A |        549200 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 166 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 167 |       562924 | [2L] 1xHIT,1xMISS |             0 |                  N/A |        549201 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 168 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 169 |       562925 |      [2L] 2xHIT |        563454 |  [14L] 10xMISS,4xHIT |        549202 |      [2L] 2xHIT |         549247 |         [14L] 14xHIT |  23.50x
 170 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 171 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 172 |       564703 | [3L] 2xHIT,1xMISS |             0 |                  N/A |        549859 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 173 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 174 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 175 |       564704 |      [3L] 3xHIT |             0 |                  N/A |        549860 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 176 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 177 |       564705 |      [2L] 2xHIT |             0 |                  N/A |        549861 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 178 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 179 |       564706 |      [2L] 2xHIT |             0 |                  N/A |        549862 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 180 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 181 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 182 |       564707 |      [3L] 3xHIT |             0 |                  N/A |        549863 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 183 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 184 |       564708 |      [2L] 2xHIT |             0 |                  N/A |        549864 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 185 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 186 |       564709 |      [2L] 2xHIT |        565213 |   [16L] 9xMISS,7xHIT |        549865 |      [2L] 2xHIT |         549910 | [16L] 8xMISS,7xHIT,1xHIT_RES |   2.98x
 187 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 188 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 189 |       566852 |      [3L] 3xHIT |             0 |                  N/A |        551000 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 190 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 191 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 192 |       566853 | [3L] 2xHIT,1xMISS |             0 |                  N/A |        551001 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 193 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 194 |       566854 |      [2L] 2xHIT |             0 |                  N/A |        551002 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 195 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 196 |       566855 |      [2L] 2xHIT |             0 |                  N/A |        551003 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 197 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 198 |       566856 | [2L] 1xMISS,1xHIT |             0 |                  N/A |        551004 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 199 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 200 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 201 |       566857 | [3L] 2xHIT,1xMISS |             0 |                  N/A |        551005 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 202 |       566858 |      [1L] 1xHIT |             0 |                  N/A |        551006 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 203 |       566859 |     [1L] 1xMISS |        567402 |   [16L] 8xMISS,8xHIT |        551007 |      [1L] 1xHIT |         551052 |   [16L] 8xMISS,8xHIT |   2.50x
 204 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 205 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 206 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 207 |       568764 |      [4L] 4xHIT |             0 |                  N/A |        552141 |      [4L] 4xHIT |              0 |                  N/A |     N/A
 208 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 209 |       568765 |      [2L] 2xHIT |             0 |                  N/A |        552142 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 210 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 211 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 212 |       568766 |      [3L] 3xHIT |             0 |                  N/A |        552143 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 213 |       568767 |      [1L] 1xHIT |             0 |                  N/A |        552144 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 214 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 215 |       568768 | [2L] 1xHIT,1xMISS |        569280 |   [12L] 7xMISS,5xHIT |        552145 |      [2L] 2xHIT |         552190 |         [12L] 12xHIT |  22.55x
 216 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 217 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 218 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 219 |       570472 |      [4L] 4xHIT |             0 |                  N/A |        552796 |      [4L] 4xHIT |              0 |                  N/A |     N/A
 220 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 221 |       570473 |      [2L] 2xHIT |             0 |                  N/A |        552797 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 222 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 223 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 224 |       570474 |      [3L] 3xHIT |             0 |                  N/A |        552798 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 225 |       570475 |      [1L] 1xHIT |             0 |                  N/A |        552799 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 226 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 227 |       570476 |      [2L] 2xHIT |        570521 |   [12L] 8xMISS,4xHIT |        552800 |      [2L] 2xHIT |         552845 |         [12L] 12xHIT |  13.37x
 228 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 229 |       571726 | [2L] 1xHIT,1xMISS |             0 |                  N/A |        553466 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 230 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 231 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 232 |       571727 |      [3L] 3xHIT |             0 |                  N/A |        553467 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 233 |       571728 |     [1L] 1xMISS |             0 |                  N/A |        553468 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 234 |       571729 |     [1L] 1xMISS |             0 |                  N/A |        553469 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 235 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 236 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 237 |       571730 |      [3L] 3xHIT |             0 |                  N/A |        553470 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 238 |       571731 |      [1L] 1xHIT |             0 |                  N/A |        553471 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 239 |       571732 |     [1L] 1xMISS |        572278 |   [12L] 9xMISS,3xHIT |        553472 |      [1L] 1xHIT |         553518 |         [12L] 12xHIT |  22.53x
 240 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 241 |       573479 |      [2L] 2xHIT |             0 |                  N/A |        554127 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 242 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 243 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 244 |       573480 |      [3L] 3xHIT |             0 |                  N/A |        554128 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 245 |       573481 |      [1L] 1xHIT |             0 |                  N/A |        554129 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 246 |       573482 |      [1L] 1xHIT |             0 |                  N/A |        554130 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 247 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 248 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 249 |       573483 |      [3L] 3xHIT |             0 |                  N/A |        554131 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 250 |       573484 |      [1L] 1xHIT |             0 |                  N/A |        554132 |      [1L] 1xHIT |              0 |                  N/A |     N/A
 251 |       573485 |      [1L] 1xHIT |        573530 |   [12L] 7xMISS,5xHIT |        554133 |      [1L] 1xHIT |         554178 |         [12L] 12xHIT |  13.00x
 252 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 253 |       574741 | [2L] 1xMISS,1xHIT |             0 |                  N/A |        554793 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 254 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 255 |       574742 |      [2L] 2xHIT |             0 |                  N/A |        554794 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 256 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 257 |       574743 |      [2L] 2xHIT |        575251 |    [6L] 4xMISS,2xHIT |        554795 |      [2L] 2xHIT |         554840 |           [6L] 6xHIT |  21.20x
 258 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 259 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 260 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 261 |       576375 | [4L] 3xHIT,1xMISS |             0 |                  N/A |        555438 |      [4L] 4xHIT |              0 |                  N/A |     N/A
 262 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 263 |       576376 |      [2L] 2xHIT |        576885 |    [6L] 4xHIT,2xMISS |        555439 |      [2L] 2xHIT |         555484 |           [6L] 6xHIT |  20.46x
 264 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 265 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 266 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 267 |       577946 |      [4L] 4xHIT |             0 |                  N/A |        556077 |      [4L] 4xHIT |              0 |                  N/A |     N/A
 268 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 269 |       577947 |      [2L] 2xHIT |        577992 |    [6L] 4xMISS,2xHIT |        556078 |      [2L] 2xHIT |         556123 |           [6L] 6xHIT |  11.77x
 270 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 271 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 272 |       579103 |      [3L] 3xHIT |             0 |                  N/A |        556721 |      [3L] 3xHIT |              0 |                  N/A |     N/A
 273 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
 274 |       579104 | [2L] 1xHIT,1xMISS |             0 |                  N/A |        556722 |      [2L] 2xHIT |              0 |                  N/A |     N/A
 275 |       579105 |     [1L] 1xMISS |        579621 |    [6L] 4xMISS,2xHIT |        556723 |      [1L] 1xHIT |         556768 |           [6L] 6xHIT |  21.72x
 276 |            0 |             N/A |             0 |                  N/A |             0 |             N/A |              0 |                  N/A |     N/A
